title,token,pos,entity
Hadits Ahmad Nomor 3,ternyata,ADV,O
Hadits Ahmad Nomor 3,ada,VERB,O
Hadits Ahmad Nomor 3,sedikit,ADV,O
Hadits Ahmad Nomor 3,rongga,NOUN,O
Hadits Ahmad Nomor 3,menjorok,NOUN,O
Hadits Ahmad Nomor 3,kedalam,ADP,O
Hadits Ahmad Nomor 3,yang,PRON,O
Hadits Ahmad Nomor 3,tertutupi,VERB,O
Hadits Ahmad Nomor 3,bayangan,NOUN,O
Hadits Ahmad Nomor 3,batu,NOUN,O
Hadits Ahmad Nomor 3,tersebut,DET,O
Hadits Ahmad Nomor 3,maka,CONJ,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,rapikan,VERB,O
Hadits Ahmad Nomor 3,tempat,NOUN,O
Hadits Ahmad Nomor 3,itu,DET,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,membentangkan,VERB,O
Hadits Ahmad Nomor 3,jubah,NOUN,O
Hadits Ahmad Nomor 3,dari,ADP,O
Hadits Ahmad Nomor 3,kulit,NOUN,O
Hadits Ahmad Nomor 3,untuk,ADP,O
Hadits Ahmad Nomor 3,Rasulullah,PROPN,B-PER
Hadits Ahmad Nomor 3,shallallahu,PROPN,I-PER
Hadits Ahmad Nomor 3,',PUNCT,I-PER
Hadits Ahmad Nomor 3,alaihi,PROPN,I-PER
Hadits Ahmad Nomor 3,wasallam,PROPN,I-PER
Hadits Ahmad Nomor 3,kemudian,ADV,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,berkata,VERB,O
Hadits Ahmad Nomor 3,berbaringlah,NOUN,O
Hadits Ahmad Nomor 3,wahai,VERB,O
Hadits Ahmad Nomor 3,Rasulullah,PROPN,B-PER
Hadits Ahmad Nomor 3,lalu,CONJ,O
Hadits Ahmad Nomor 3,beliau,PRON,O
Hadits Ahmad Nomor 3,berbaring,VERB,O
Hadits Ahmad Nomor 3,kemudian,ADV,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,keluar,VERB,O
Hadits Ahmad Nomor 3,melihat,VERB,O
Hadits Ahmad Nomor 3,lihat,VERB,O
Hadits Ahmad Nomor 3,apakah,ADV,O
Hadits Ahmad Nomor 3,ada,VERB,O
Hadits Ahmad Nomor 3,orang,NOUN,O
Hadits Ahmad Nomor 3,yang,PRON,O
Hadits Ahmad Nomor 3,mencari,VERB,O
Hadits Ahmad Nomor 3,tiba,ADV,O
Hadits Ahmad Nomor 3,tiba,NOUN,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,melihat,VERB,O
Hadits Ahmad Nomor 3,seorang,DET,O
Hadits Ahmad Nomor 3,penggembala,NOUN,O
Hadits Ahmad Nomor 3,kambing,NOUN,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,bertanya,VERB,O
Hadits Ahmad Nomor 3,milik,NOUN,O
Hadits Ahmad Nomor 3,siapa,NOUN,O
Hadits Ahmad Nomor 3,kamu,PRON,O
Hadits Ahmad Nomor 3,wahai,VERB,O
Hadits Ahmad Nomor 3,pemuda,NOUN,O
Hadits Ahmad Nomor 3,?,PUNCT,O
Hadits Ahmad Nomor 3,dia,PRON,O
Hadits Ahmad Nomor 3,menjawab,VERB,O
Hadits Ahmad Nomor 3,milik,NOUN,O
Hadits Ahmad Nomor 3,seorang,DET,O
Hadits Ahmad Nomor 3,lelaki,NOUN,O
Hadits Ahmad Nomor 3,dari,ADP,O
Hadits Ahmad Nomor 3,Quraisy,PROPN,O
Hadits Ahmad Nomor 3,lalu,CONJ,O
Hadits Ahmad Nomor 3,dia,PRON,O
Hadits Ahmad Nomor 3,menyebutkan,VERB,O
Hadits Ahmad Nomor 3,namanya,NOUN,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,akupun,NOUN,O
Hadits Ahmad Nomor 3,mengenalnya,VERB,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,bertanya,VERB,O
Hadits Ahmad Nomor 3,lagi,ADV,O
Hadits Ahmad Nomor 3,apakah,ADV,O
Hadits Ahmad Nomor 3,kambingmu,PROPN,O
Hadits Ahmad Nomor 3,mengeluarkan,VERB,O
Hadits Ahmad Nomor 3,air,NOUN,O
Hadits Ahmad Nomor 3,susu,NOUN,O
Hadits Ahmad Nomor 3,?,PUNCT,O
Hadits Ahmad Nomor 3,',PUNCT,O
Hadits Ahmad Nomor 3,dia,PRON,O
Hadits Ahmad Nomor 3,menjawab,VERB,O
Hadits Ahmad Nomor 3,',PUNCT,O
Hadits Ahmad Nomor 3,ya,X,O
Hadits Ahmad Nomor 3,',PUNCT,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,bertanya,VERB,O
Hadits Ahmad Nomor 3,lagi,ADV,O
Hadits Ahmad Nomor 3,',PUNCT,O
Hadits Ahmad Nomor 3,apakah,ADV,O
Hadits Ahmad Nomor 3,kamu,PRON,O
Hadits Ahmad Nomor 3,mau,ADV,O
Hadits Ahmad Nomor 3,memerahkan,VERB,O
Hadits Ahmad Nomor 3,susu,NOUN,O
Hadits Ahmad Nomor 3,untukku,NOUN,O
Hadits Ahmad Nomor 3,?,PUNCT,O
Hadits Ahmad Nomor 3,',PUNCT,O
Hadits Ahmad Nomor 3,dia,PRON,O
Hadits Ahmad Nomor 3,menjawab,VERB,O
Hadits Ahmad Nomor 3,ya,X,O
Hadits Ahmad Nomor 3,maka,CONJ,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,perintahkan,VERB,O
Hadits Ahmad Nomor 3,kepadanya,ADV,O
Hadits Ahmad Nomor 3,untuk,ADP,O
Hadits Ahmad Nomor 3,memegang,VERB,O
Hadits Ahmad Nomor 3,salah,DET,O
Hadits Ahmad Nomor 3,satu,DET,O
Hadits Ahmad Nomor 3,dari,ADP,O
Hadits Ahmad Nomor 3,kambingnya,NUM,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,membersihkan,VERB,O
Hadits Ahmad Nomor 3,susu,NOUN,O
Hadits Ahmad Nomor 3,kambing,NOUN,O
Hadits Ahmad Nomor 3,tersebut,DET,O
Hadits Ahmad Nomor 3,serta,CONJ,O
Hadits Ahmad Nomor 3,kedua,NUM,O
Hadits Ahmad Nomor 3,telapak,NOUN,O
Hadits Ahmad Nomor 3,tangannya,NOUN,O
Hadits Ahmad Nomor 3,dari,ADP,O
Hadits Ahmad Nomor 3,debu,NOUN,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,membawa,VERB,O
Hadits Ahmad Nomor 3,geriba,NUM,O
Hadits Ahmad Nomor 3,dari,ADP,O
Hadits Ahmad Nomor 3,kulit,NOUN,O
Hadits Ahmad Nomor 3,yang,PRON,O
Hadits Ahmad Nomor 3,di,ADP,O
Hadits Ahmad Nomor 3,bagian,NOUN,O
Hadits Ahmad Nomor 3,mulutnya,NOUN,O
Hadits Ahmad Nomor 3,ada,VERB,O
Hadits Ahmad Nomor 3,penutup,NOUN,O
Hadits Ahmad Nomor 3,dari,ADP,O
Hadits Ahmad Nomor 3,kain,NOUN,O
Hadits Ahmad Nomor 3,kemudian,ADV,O
Hadits Ahmad Nomor 3,dia,PRON,O
Hadits Ahmad Nomor 3,memerahkan,VERB,O
Hadits Ahmad Nomor 3,sedikit,ADV,O
Hadits Ahmad Nomor 3,susu,NOUN,O
Hadits Ahmad Nomor 3,untukku,NOUN,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,siramkan,VERB,O
Hadits Ahmad Nomor 3,air,NOUN,O
Hadits Ahmad Nomor 3,ke,ADP,O
Hadits Ahmad Nomor 3,geriba,PROPN,O
Hadits Ahmad Nomor 3,supaya,CONJ,O
Hadits Ahmad Nomor 3,bawahnya,NOUN,O
Hadits Ahmad Nomor 3,tidak,X,O
Hadits Ahmad Nomor 3,terlalu,ADV,O
Hadits Ahmad Nomor 3,panas,ADJ,O
Hadits Ahmad Nomor 3,kemudian,ADV,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,datang,VERB,O
Hadits Ahmad Nomor 3,kepada,ADP,O
Hadits Ahmad Nomor 3,Rasulullah,PROPN,B-PER
Hadits Ahmad Nomor 3,shallallahu,PROPN,I-PER
Hadits Ahmad Nomor 3,',PUNCT,I-PER
Hadits Ahmad Nomor 3,alaihi,PROPN,I-PER
Hadits Ahmad Nomor 3,wasallam,PROPN,I-PER
Hadits Ahmad Nomor 3,untuk,ADP,O
Hadits Ahmad Nomor 3,memberinya,VERB,O
Hadits Ahmad Nomor 3,minum,NOUN,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,ternyata,ADV,O
Hadits Ahmad Nomor 3,beliau,PRON,O
Hadits Ahmad Nomor 3,sudah,ADV,O
Hadits Ahmad Nomor 3,terjaga,VERB,O
Hadits Ahmad Nomor 3,dari,ADP,O
Hadits Ahmad Nomor 3,tidurnya,NOUN,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,berkata,VERB,O
Hadits Ahmad Nomor 3,wahai,NOUN,O
Hadits Ahmad Nomor 3,Rasulullah,PROPN,B-PER
Hadits Ahmad Nomor 3,minumlah,PROPN,O
Hadits Ahmad Nomor 3,Beliaupun,NOUN,O
Hadits Ahmad Nomor 3,meminumnya,VERB,O
Hadits Ahmad Nomor 3,hingga,ADP,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,merasa,VERB,O
Hadits Ahmad Nomor 3,lega,NOUN,O
Hadits Ahmad Nomor 3,kemudian,ADV,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,berkata,VERB,O
Hadits Ahmad Nomor 3,apakah,ADV,O
Hadits Ahmad Nomor 3,sudah,ADV,O
Hadits Ahmad Nomor 3,saatnya,NOUN,O
Hadits Ahmad Nomor 3,kita,PRON,O
Hadits Ahmad Nomor 3,berangkat,VERB,O
Hadits Ahmad Nomor 3,?,PUNCT,O
Hadits Ahmad Nomor 3,maka,CONJ,O
Hadits Ahmad Nomor 3,kami,PRON,O
Hadits Ahmad Nomor 3,berangkat,VERB,O
Hadits Ahmad Nomor 3,sementara,CONJ,O
Hadits Ahmad Nomor 3,orang,NOUN,O
Hadits Ahmad Nomor 3,-,PUNCT,O
Hadits Ahmad Nomor 3,orang,NOUN,O
Hadits Ahmad Nomor 3,mencari,VERB,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,tidak,X,O
Hadits Ahmad Nomor 3,ada,VERB,O
Hadits Ahmad Nomor 3,seorangpun,NOUN,O
Hadits Ahmad Nomor 3,dari,ADP,O
Hadits Ahmad Nomor 3,mereka,PRON,O
Hadits Ahmad Nomor 3,yang,PRON,O
Hadits Ahmad Nomor 3,dapat,ADV,O
Hadits Ahmad Nomor 3,menemukan,VERB,O
Hadits Ahmad Nomor 3,kami,PRON,O
Hadits Ahmad Nomor 3,kecuali,ADV,O
Hadits Ahmad Nomor 3,Suraqah,PROPN,B-PER
Hadits Ahmad Nomor 3,Bin,PROPN,I-PER
Hadits Ahmad Nomor 3,Malik,PROPN,I-PER
Hadits Ahmad Nomor 3,Bin,PROPN,I-PER
Hadits Ahmad Nomor 3,Ju'syum,PROPN,I-PER
Hadits Ahmad Nomor 3,dengan,ADP,O
Hadits Ahmad Nomor 3,berkuda,NOUN,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,berkata,VERB,O
Hadits Ahmad Nomor 3,wahai,NOUN,O
Hadits Ahmad Nomor 3,Rasulullah,PROPN,B-PER
Hadits Ahmad Nomor 3,orang,NOUN,O
Hadits Ahmad Nomor 3,yang,PRON,O
Hadits Ahmad Nomor 3,memburu,VERB,O
Hadits Ahmad Nomor 3,kita,PRON,O
Hadits Ahmad Nomor 3,ini,DET,O
Hadits Ahmad Nomor 3,akan,ADV,O
Hadits Ahmad Nomor 3,menyusul,VERB,O
Hadits Ahmad Nomor 3,kita,PRON,O
Hadits Ahmad Nomor 3,maka,CONJ,O
Hadits Ahmad Nomor 3,Nabi,PROPN,O
Hadits Ahmad Nomor 3,menjawab,VERB,O
Hadits Ahmad Nomor 3,jangan,X,O
Hadits Ahmad Nomor 3,bersedih,VERB,O
Hadits Ahmad Nomor 3,sesungguhnya,ADV,O
Hadits Ahmad Nomor 3,Allah,PROPN,O
Hadits Ahmad Nomor 3,bersama,ADV,O
Hadits Ahmad Nomor 3,kita,PRON,O
Hadits Ahmad Nomor 3,sampai,ADP,O
Hadits Ahmad Nomor 3,ketika,CONJ,O
Hadits Ahmad Nomor 3,Suraqah,PROPN,B-PER
Hadits Ahmad Nomor 3,telah,ADV,O
Hadits Ahmad Nomor 3,dekat,ADJ,O
Hadits Ahmad Nomor 3,dengan,ADP,O
Hadits Ahmad Nomor 3,kami,PRON,O
Hadits Ahmad Nomor 3,kira,ADV,O
Hadits Ahmad Nomor 3,kira,ADV,O
Hadits Ahmad Nomor 3,jarak,NOUN,O
Hadits Ahmad Nomor 3,satu,NUM,O
Hadits Ahmad Nomor 3,tombak,NOUN,O
Hadits Ahmad Nomor 3,atau,CONJ,O
Hadits Ahmad Nomor 3,dua,NUM,O
Hadits Ahmad Nomor 3,tombak,NOUN,O
Hadits Ahmad Nomor 3,atau,CONJ,O
Hadits Ahmad Nomor 3,tiga,NUM,O
Hadits Ahmad Nomor 3,tombak,NOUN,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,berkata,VERB,O
Hadits Ahmad Nomor 3,wahai,NOUN,O
Hadits Ahmad Nomor 3,Rasulullah,PROPN,B-PER
Hadits Ahmad Nomor 3,orang,NOUN,O
Hadits Ahmad Nomor 3,yang,PRON,O
Hadits Ahmad Nomor 3,memburu,VERB,O
Hadits Ahmad Nomor 3,kita,PRON,O
Hadits Ahmad Nomor 3,ini,DET,O
Hadits Ahmad Nomor 3,akan,ADV,O
Hadits Ahmad Nomor 3,menyusul,VERB,O
Hadits Ahmad Nomor 3,kita,PRON,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,saat,NOUN,O
Hadits Ahmad Nomor 3,itu,DET,O
Hadits Ahmad Nomor 3,menangis,VERB,O
Hadits Ahmad Nomor 3,Nabi,PROPN,O
Hadits Ahmad Nomor 3,bertanya,VERB,O
Hadits Ahmad Nomor 3,kenapa,ADV,O
Hadits Ahmad Nomor 3,kamu,PRON,O
Hadits Ahmad Nomor 3,menangis,VERB,O
Hadits Ahmad Nomor 3,?,PUNCT,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,menjawab,VERB,O
Hadits Ahmad Nomor 3,demi,ADP,O
Hadits Ahmad Nomor 3,Allah,PROPN,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,bukan,X,O
Hadits Ahmad Nomor 3,menangis,ADJ,O
Hadits Ahmad Nomor 3,karena,CONJ,O
Hadits Ahmad Nomor 3,khawatir,ADJ,O
Hadits Ahmad Nomor 3,terhadap,ADP,O
Hadits Ahmad Nomor 3,diriku,NOUN,O
Hadits Ahmad Nomor 3,akan,ADV,O
Hadits Ahmad Nomor 3,tetapi,CONJ,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,menangis,VERB,O
Hadits Ahmad Nomor 3,karena,CONJ,O
Hadits Ahmad Nomor 3,khawatir,ADJ,O
Hadits Ahmad Nomor 3,kepada,ADP,O
Hadits Ahmad Nomor 3,tuan,NOUN,O
Hadits Ahmad Nomor 3,kemudian,ADV,O
Hadits Ahmad Nomor 3,Rasulullah,PROPN,B-PER
Hadits Ahmad Nomor 3,shallallahu,PROPN,I-PER
Hadits Ahmad Nomor 3,',PUNCT,I-PER
Hadits Ahmad Nomor 3,alaihi,PROPN,I-PER
Hadits Ahmad Nomor 3,wasallam,PROPN,I-PER
Hadits Ahmad Nomor 3,berdoa,VERB,O
Hadits Ahmad Nomor 3,kami,PRON,O
Hadits Ahmad Nomor 3,serahkan,VERB,O
Hadits Ahmad Nomor 3,dia,PRON,O
Hadits Ahmad Nomor 3,Suraqah,VERB,B-PER
Hadits Ahmad Nomor 3,kepada,ADP,O
Hadits Ahmad Nomor 3,kehendakMu,PROPN,O
Hadits Ahmad Nomor 3,maka,CONJ,O
Hadits Ahmad Nomor 3,kaki,NOUN,O
Hadits Ahmad Nomor 3,sampai,ADP,O
Hadits Ahmad Nomor 3,perut,NOUN,O
Hadits Ahmad Nomor 3,kuda,NOUN,O
Hadits Ahmad Nomor 3,Suraqah,PROPN,B-PER
Hadits Ahmad Nomor 3,tergelincir,VERB,O
Hadits Ahmad Nomor 3,masuk,VERB,O
Hadits Ahmad Nomor 3,ke,ADP,O
Hadits Ahmad Nomor 3,tanah,NOUN,O
Hadits Ahmad Nomor 3,yang,PRON,O
Hadits Ahmad Nomor 3,keras,ADJ,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,dia,PRON,O
Hadits Ahmad Nomor 3,melompat,VERB,O
Hadits Ahmad Nomor 3,darinya,NOUN,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,berkata,VERB,O
Hadits Ahmad Nomor 3,wahai,NOUN,O
Hadits Ahmad Nomor 3,Muhammad,PROPN,B-PER
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,sudah,ADV,O
Hadits Ahmad Nomor 3,tahu,VERB,O
Hadits Ahmad Nomor 3,ini,DET,O
Hadits Ahmad Nomor 3,adalah,VERB,O
Hadits Ahmad Nomor 3,perbuatanmu,NUM,O
Hadits Ahmad Nomor 3,maka,CONJ,O
Hadits Ahmad Nomor 3,doakanlah,PROPN,O
Hadits Ahmad Nomor 3,kepada,ADP,O
Hadits Ahmad Nomor 3,Allah,PROPN,O
Hadits Ahmad Nomor 3,agar,CONJ,O
Hadits Ahmad Nomor 3,menyelamatkanku,VERB,O
Hadits Ahmad Nomor 3,dari,ADP,O
Hadits Ahmad Nomor 3,apa,NOUN,O
Hadits Ahmad Nomor 3,yang,PRON,O
Hadits Ahmad Nomor 3,menimpaku,VERB,O
Hadits Ahmad Nomor 3,demi,ADP,O
Hadits Ahmad Nomor 3,Allah,PROPN,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,akan,ADV,O
Hadits Ahmad Nomor 3,rahasiakan,VERB,O
Hadits Ahmad Nomor 3,beritamu,PROPN,O
Hadits Ahmad Nomor 3,kepada,ADP,O
Hadits Ahmad Nomor 3,orang,NOUN,O
Hadits Ahmad Nomor 3,-,PUNCT,O
Hadits Ahmad Nomor 3,orang,NOUN,O
Hadits Ahmad Nomor 3,yang,PRON,O
Hadits Ahmad Nomor 3,mencarimu,ADJ,O
Hadits Ahmad Nomor 3,yang,PRON,O
Hadits Ahmad Nomor 3,ada,VERB,O
Hadits Ahmad Nomor 3,di,ADP,O
Hadits Ahmad Nomor 3,belakangku,PROPN,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,ini,DET,O
Hadits Ahmad Nomor 3,wadah,NOUN,O
Hadits Ahmad Nomor 3,panah,NOUN,O
Hadits Ahmad Nomor 3,dari,ADP,O
Hadits Ahmad Nomor 3,kulit,NOUN,O
Hadits Ahmad Nomor 3,milikku,NOUN,O
Hadits Ahmad Nomor 3,ambillah,VERB,O
Hadits Ahmad Nomor 3,sebagian,DET,O
Hadits Ahmad Nomor 3,anak,NOUN,O
Hadits Ahmad Nomor 3,panahnya,NOUN,O
Hadits Ahmad Nomor 3,sesungguhnya,NOUN,O
Hadits Ahmad Nomor 3,kamu,PRON,O
Hadits Ahmad Nomor 3,akan,ADV,O
Hadits Ahmad Nomor 3,melalui,ADP,O
Hadits Ahmad Nomor 3,unta,NOUN,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,kambing,NOUN,O
Hadits Ahmad Nomor 3,milikku,NOUN,O
Hadits Ahmad Nomor 3,di,ADP,O
Hadits Ahmad Nomor 3,tempat,NOUN,O
Hadits Ahmad Nomor 3,ini,DET,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,ini,DET,O
Hadits Ahmad Nomor 3,maka,CONJ,O
Hadits Ahmad Nomor 3,ambillah,VERB,O
Hadits Ahmad Nomor 3,darinya,NOUN,O
Hadits Ahmad Nomor 3,untuk,ADP,O
Hadits Ahmad Nomor 3,keperluanmu,PROPN,O
Hadits Ahmad Nomor 3,Abu,PROPN,B-PER
Hadits Ahmad Nomor 3,Bakar,PROPN,I-PER
Hadits Ahmad Nomor 3,melanjutkan,VERB,O
Hadits Ahmad Nomor 3,maka,CONJ,O
Hadits Ahmad Nomor 3,Rasulullah,PROPN,B-PER
Hadits Ahmad Nomor 3,shallallahu,PROPN,I-PER
Hadits Ahmad Nomor 3,',PUNCT,I-PER
Hadits Ahmad Nomor 3,alaihi,PROPN,I-PER
Hadits Ahmad Nomor 3,wasallam,PROPN,I-PER
Hadits Ahmad Nomor 3,menjawab,VERB,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,tidak,X,O
Hadits Ahmad Nomor 3,membutuhkannya,VERB,O
Hadits Ahmad Nomor 3,kemudian,ADV,O
Hadits Ahmad Nomor 3,Rasulullah,PROPN,B-PER
Hadits Ahmad Nomor 3,shallallahu,PROPN,I-PER
Hadits Ahmad Nomor 3,',PUNCT,I-PER
Hadits Ahmad Nomor 3,alaihi,PROPN,I-PER
Hadits Ahmad Nomor 3,wasallam,PROPN,I-PER
Hadits Ahmad Nomor 3,mendoakannya,PROPN,O
Hadits Ahmad Nomor 3,maka,CONJ,O
Hadits Ahmad Nomor 3,lepaslah,PROPN,O
Hadits Ahmad Nomor 3,Suraqah,PROPN,B-PER
Hadits Ahmad Nomor 3,dari,ADP,O
Hadits Ahmad Nomor 3,bencana,NOUN,O
Hadits Ahmad Nomor 3,yang,PRON,O
Hadits Ahmad Nomor 3,menimpanya,VERB,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,kembali,VERB,O
Hadits Ahmad Nomor 3,kepada,ADP,O
Hadits Ahmad Nomor 3,teman,NOUN,O
Hadits Ahmad Nomor 3,temannya,NOUN,O
Hadits Ahmad Nomor 3,Rasulullah,PROPN,B-PER
Hadits Ahmad Nomor 3,shallallahu,PROPN,I-PER
Hadits Ahmad Nomor 3,',PUNCT,I-PER
Hadits Ahmad Nomor 3,alaihi,PROPN,I-PER
Hadits Ahmad Nomor 3,wasallam,PROPN,I-PER
Hadits Ahmad Nomor 3,melanjutkan,VERB,O
Hadits Ahmad Nomor 3,perjalanannya,NOUN,O
Hadits Ahmad Nomor 3,bersamaku,NOUN,O
Hadits Ahmad Nomor 3,sesampainya,VERB,O
Hadits Ahmad Nomor 3,kami,PRON,O
Hadits Ahmad Nomor 3,tiba,VERB,O
Hadits Ahmad Nomor 3,di,ADP,O
Hadits Ahmad Nomor 3,Madinah,PROPN,B-LOC
Hadits Ahmad Nomor 3,orang,NOUN,O
Hadits Ahmad Nomor 3,-,PUNCT,O
Hadits Ahmad Nomor 3,orang,NOUN,O
Hadits Ahmad Nomor 3,menyambut,VERB,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,keluar,VERB,O
Hadits Ahmad Nomor 3,ke,ADP,O
Hadits Ahmad Nomor 3,jalan,NOUN,O
Hadits Ahmad Nomor 3,-,PUNCT,O
Hadits Ahmad Nomor 3,jalan,NOUN,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,di,ADP,O
Hadits Ahmad Nomor 3,atas,NOUN,O
Hadits Ahmad Nomor 3,atap,NOUN,O
Hadits Ahmad Nomor 3,rumah,NOUN,O
Hadits Ahmad Nomor 3,para,DET,O
Hadits Ahmad Nomor 3,pelayan,NOUN,O
Hadits Ahmad Nomor 3,dan,CONJ,O
Hadits Ahmad Nomor 3,anak,NOUN,O
Hadits Ahmad Nomor 3,anak,NOUN,O
Hadits Ahmad Nomor 3,keluar,VERB,O
Hadits Ahmad Nomor 3,bersegera,NOUN,O
Hadits Ahmad Nomor 3,sambil,CONJ,O
Hadits Ahmad Nomor 3,berkata,VERB,O
Hadits Ahmad Nomor 3,Allah,PROPN,O
Hadits Ahmad Nomor 3,maha,VERB,O
Hadits Ahmad Nomor 3,besar,ADJ,O
Hadits Ahmad Nomor 3,Rasulullah,PROPN,B-PER
Hadits Ahmad Nomor 3,shallallahu,PROPN,I-PER
Hadits Ahmad Nomor 3,',PUNCT,I-PER
Hadits Ahmad Nomor 3,alaihi,PROPN,I-PER
Hadits Ahmad Nomor 3,wasallam,PROPN,I-PER
Hadits Ahmad Nomor 3,telah,ADV,O
Hadits Ahmad Nomor 3,datang,VERB,O
Hadits Ahmad Nomor 3,Muhammad,PROPN,B-PER
Hadits Ahmad Nomor 3,telah,ADV,O
Hadits Ahmad Nomor 3,datang,VERB,O
Hadits Ahmad Nomor 3,Orang,NOUN,O
Hadits Ahmad Nomor 3,-,PUNCT,O
Hadits Ahmad Nomor 3,orang,NOUN,O
Hadits Ahmad Nomor 3,berselisih,VERB,O
Hadits Ahmad Nomor 3,siapakah,NOUN,O
Hadits Ahmad Nomor 3,diantara,ADP,O
Hadits Ahmad Nomor 3,mereka,PRON,O
Hadits Ahmad Nomor 3,yang,PRON,O
Hadits Ahmad Nomor 3,berhak,VERB,O
Hadits Ahmad Nomor 3,untuk,ADP,O
Hadits Ahmad Nomor 3,ditempati,VERB,O
Hadits Ahmad Nomor 3,rumahnya,NOUN,O
Hadits Ahmad Nomor 3,oleh,ADP,O
Hadits Ahmad Nomor 3,beliau,PRON,O
Hadits Ahmad Nomor 3,maka,CONJ,O
Hadits Ahmad Nomor 3,Rasulullah,PROPN,B-PER
Hadits Ahmad Nomor 3,shallallahu,PROPN,I-PER
Hadits Ahmad Nomor 3,',PUNCT,I-PER
Hadits Ahmad Nomor 3,alaihi,PROPN,I-PER
Hadits Ahmad Nomor 3,wasallam,PROPN,I-PER
Hadits Ahmad Nomor 3,berkata,VERB,O
Hadits Ahmad Nomor 3,malam,NOUN,O
Hadits Ahmad Nomor 3,ini,DET,O
Hadits Ahmad Nomor 3,aku,PRON,O
Hadits Ahmad Nomor 3,akan,ADV,O
Hadits Ahmad Nomor 3,menginap,VERB,O
Hadits Ahmad Nomor 3,di,ADP,O
Hadits Ahmad Nomor 3,rumah,NOUN,O
Hadits Ahmad Nomor 3,Bani,PROPN,O
Hadits Ahmad Nomor 3,Najar,PROPN,O
Hadits Ahmad Nomor 3,paman,NOUN,O
Hadits Ahmad Nomor 3,Abdul,PROPN,B-PER
Hadits Ahmad Nomor 3,MuThalib,PROPN,I-PER
Hadits Ahmad Nomor 3,untuk,ADP,O
Hadits Ahmad Nomor 3,menghormati,VERB,O
Hadits Ahmad Nomor 3,mereka,PRON,O
Hadits Ahmad Nomor 3,maka,CONJ,O
Hadits Ahmad Nomor 3,ketika,CONJ,O
Hadits Ahmad Nomor 3,pagi,NOUN,O
Hadits Ahmad Nomor 3,esok,NOUN,O
Hadits Ahmad Nomor 3,harinya,NOUN,O
Hadits Ahmad Nomor 3,beliau,PRON,O
Hadits Ahmad Nomor 3,berangkat,VERB,O
